,context,metric,target,value,Model,Session,fitting_time,parameters,epochs,fold_n,time_epochs
3609,jc3,SMAPE,Future Session Time,43.2262483494074,RNN env even,13,12375.477976799011,1501341,24,1,515.6449156999588
3610,jc3,SMAPE,Future Session Time,42.64326100801612,RNN env even,14,12375.477976799011,1501341,24,1,515.6449156999588
3611,jc3,SMAPE,Future Session Time,42.67264586124845,RNN env even,15,12375.477976799011,1501341,24,1,515.6449156999588
3612,jc3,SMAPE,Future Session Activity,40.64264027361498,RNN env even,2,12375.477976799011,1501341,24,1,515.6449156999588
3613,jc3,SMAPE,Future Session Activity,38.27761219933406,RNN env even,3,12375.477976799011,1501341,24,1,515.6449156999588
3614,jc3,SMAPE,Future Session Activity,37.17560896170623,RNN env even,4,12375.477976799011,1501341,24,1,515.6449156999588
3615,jc3,SMAPE,Future Session Activity,36.77525779006309,RNN env even,5,12375.477976799011,1501341,24,1,515.6449156999588
3616,jc3,SMAPE,Future Session Activity,36.180743588417094,RNN env even,6,12375.477976799011,1501341,24,1,515.6449156999588
3617,jc3,SMAPE,Future Session Activity,35.687892016005726,RNN env even,7,12375.477976799011,1501341,24,1,515.6449156999588
3618,jc3,SMAPE,Future Session Activity,35.68380683898444,RNN env even,8,12375.477976799011,1501341,24,1,515.6449156999588
3619,jc3,SMAPE,Future Session Activity,35.574101943038556,RNN env even,9,12375.477976799011,1501341,24,1,515.6449156999588
3620,jc3,SMAPE,Future Session Activity,35.268377730916875,RNN env even,10,12375.477976799011,1501341,24,1,515.6449156999588
3621,jc3,SMAPE,Future Session Activity,34.76194575388469,RNN env even,11,12375.477976799011,1501341,24,1,515.6449156999588
3622,jc3,SMAPE,Future Session Activity,34.78551942494446,RNN env even,12,12375.477976799011,1501341,24,1,515.6449156999588
3623,jc3,SMAPE,Future Session Activity,34.772479378250935,RNN env even,13,12375.477976799011,1501341,24,1,515.6449156999588
3624,jc3,SMAPE,Future Session Activity,34.3753005363693,RNN env even,14,12375.477976799011,1501341,24,1,515.6449156999588
3625,jc3,SMAPE,Future Session Activity,34.27527981698526,RNN env even,15,12375.477976799011,1501341,24,1,515.6449156999588
3626,jc3,SMAPE,Future N° Sessions,48.551632385696955,RNN env even,2,12375.477976799011,1501341,24,1,515.6449156999588
3627,jc3,SMAPE,Future N° Sessions,40.01153841518187,RNN env even,3,12375.477976799011,1501341,24,1,515.6449156999588
3628,jc3,SMAPE,Future N° Sessions,37.16979206519875,RNN env even,4,12375.477976799011,1501341,24,1,515.6449156999588
3629,jc3,SMAPE,Future N° Sessions,36.16659850266246,RNN env even,5,12375.477976799011,1501341,24,1,515.6449156999588
3630,jc3,SMAPE,Future N° Sessions,35.89743917591156,RNN env even,6,12375.477976799011,1501341,24,1,515.6449156999588
3631,jc3,SMAPE,Future N° Sessions,36.14319772339712,RNN env even,7,12375.477976799011,1501341,24,1,515.6449156999588
3632,jc3,SMAPE,Future N° Sessions,35.9302519572036,RNN env even,8,12375.477976799011,1501341,24,1,515.6449156999588
3633,jc3,SMAPE,Future N° Sessions,35.91392399048419,RNN env even,9,12375.477976799011,1501341,24,1,515.6449156999588
3634,jc3,SMAPE,Future N° Sessions,36.30062248560788,RNN env even,10,12375.477976799011,1501341,24,1,515.6449156999588
3635,jc3,SMAPE,Future N° Sessions,36.13183908134634,RNN env even,11,12375.477976799011,1501341,24,1,515.6449156999588
3636,jc3,SMAPE,Future N° Sessions,36.58852453015617,RNN env even,12,12375.477976799011,1501341,24,1,515.6449156999588
3637,jc3,SMAPE,Future N° Sessions,36.58662604277164,RNN env even,13,12375.477976799011,1501341,24,1,515.6449156999588
3638,jc3,SMAPE,Future N° Sessions,36.04925480664194,RNN env even,14,12375.477976799011,1501341,24,1,515.6449156999588
3639,jc3,SMAPE,Future N° Sessions,36.77192003569433,RNN env even,15,12375.477976799011,1501341,24,1,515.6449156999588
3640,lisbf,SMAPE,Future Absence,49.649253509336,RNN env even,2,12375.477976799011,1501341,24,1,515.6449156999588
3641,lisbf,SMAPE,Future Absence,50.118634553197914,RNN env even,3,12375.477976799011,1501341,24,1,515.6449156999588
3642,lisbf,SMAPE,Future Absence,49.48807754899581,RNN env even,4,12375.477976799011,1501341,24,1,515.6449156999588
3643,lisbf,SMAPE,Future Absence,49.77461321156003,RNN env even,5,12375.477976799011,1501341,24,1,515.6449156999588
3644,lisbf,SMAPE,Future Absence,49.353403941868,RNN env even,6,12375.477976799011,1501341,24,1,515.6449156999588
3645,lisbf,SMAPE,Future Absence,49.08148714185056,RNN env even,7,12375.477976799011,1501341,24,1,515.6449156999588
3646,lisbf,SMAPE,Future Absence,49.87252517965912,RNN env even,8,12375.477976799011,1501341,24,1,515.6449156999588
3647,lisbf,SMAPE,Future Absence,49.3893082404634,RNN env even,9,12375.477976799011,1501341,24,1,515.6449156999588
3648,lisbf,SMAPE,Future Absence,50.16797742399457,RNN env even,10,12375.477976799011,1501341,24,1,515.6449156999588
3649,lisbf,SMAPE,Future Absence,50.31375956250659,RNN env even,11,12375.477976799011,1501341,24,1,515.6449156999588
3650,lisbf,SMAPE,Future Absence,50.41328272757817,RNN env even,12,12375.477976799011,1501341,24,1,515.6449156999588
3651,lisbf,SMAPE,Future Absence,50.11889454764253,RNN env even,13,12375.477976799011,1501341,24,1,515.6449156999588
3652,lisbf,SMAPE,Future Absence,49.58071307271607,RNN env even,14,12375.477976799011,1501341,24,1,515.6449156999588
3653,lisbf,SMAPE,Future Absence,50.37509514508256,RNN env even,15,12375.477976799011,1501341,24,1,515.6449156999588
3654,lisbf,SMAPE,Future Active Time,13.450823734011793,RNN env even,2,12375.477976799011,1501341,24,1,515.6449156999588
3655,lisbf,SMAPE,Future Active Time,13.469500801173126,RNN env even,3,12375.477976799011,1501341,24,1,515.6449156999588
3656,lisbf,SMAPE,Future Active Time,13.22885638145666,RNN env even,4,12375.477976799011,1501341,24,1,515.6449156999588
3657,lisbf,SMAPE,Future Active Time,13.149004569609154,RNN env even,5,12375.477976799011,1501341,24,1,515.6449156999588
3658,lisbf,SMAPE,Future Active Time,13.242548796606727,RNN env even,6,12375.477976799011,1501341,24,1,515.6449156999588
3659,lisbf,SMAPE,Future Active Time,13.303917147855495,RNN env even,7,12375.477976799011,1501341,24,1,515.6449156999588
3660,lisbf,SMAPE,Future Active Time,13.500251939922666,RNN env even,8,12375.477976799011,1501341,24,1,515.6449156999588
3661,lisbf,SMAPE,Future Active Time,13.606936643764472,RNN env even,9,12375.477976799011,1501341,24,1,515.6449156999588
3662,lisbf,SMAPE,Future Active Time,13.646900780767174,RNN env even,10,12375.477976799011,1501341,24,1,515.6449156999588
3663,lisbf,SMAPE,Future Active Time,13.830569339072568,RNN env even,11,12375.477976799011,1501341,24,1,515.6449156999588
3664,lisbf,SMAPE,Future Active Time,14.011230949231509,RNN env even,12,12375.477976799011,1501341,24,1,515.6449156999588
3665,lisbf,SMAPE,Future Active Time,14.329886277678986,RNN env even,13,12375.477976799011,1501341,24,1,515.6449156999588
3666,lisbf,SMAPE,Future Active Time,14.505807791514902,RNN env even,14,12375.477976799011,1501341,24,1,515.6449156999588
3667,lisbf,SMAPE,Future Active Time,14.254666006052885,RNN env even,15,12375.477976799011,1501341,24,1,515.6449156999588
3668,lisbf,SMAPE,Future Session Time,38.43120087669874,RNN env even,2,12375.477976799011,1501341,24,1,515.6449156999588
3669,lisbf,SMAPE,Future Session Time,37.67003948955689,RNN env even,3,12375.477976799011,1501341,24,1,515.6449156999588
3670,lisbf,SMAPE,Future Session Time,36.594612862642165,RNN env even,4,12375.477976799011,1501341,24,1,515.6449156999588
3671,lisbf,SMAPE,Future Session Time,36.68196993716512,RNN env even,5,12375.477976799011,1501341,24,1,515.6449156999588
3672,lisbf,SMAPE,Future Session Time,36.594641010647024,RNN env even,6,12375.477976799011,1501341,24,1,515.6449156999588
3673,lisbf,SMAPE,Future Session Time,36.746323118777305,RNN env even,7,12375.477976799011,1501341,24,1,515.6449156999588
3674,lisbf,SMAPE,Future Session Time,36.923649918959114,RNN env even,8,12375.477976799011,1501341,24,1,515.6449156999588
3675,lisbf,SMAPE,Future Session Time,37.19129441084467,RNN env even,9,12375.477976799011,1501341,24,1,515.6449156999588
3676,lisbf,SMAPE,Future Session Time,36.751255476148145,RNN env even,10,12375.477976799011,1501341,24,1,515.6449156999588
3677,lisbf,SMAPE,Future Session Time,37.45258212055263,RNN env even,11,12375.477976799011,1501341,24,1,515.6449156999588
3678,lisbf,SMAPE,Future Session Time,37.60746544759545,RNN env even,12,12375.477976799011,1501341,24,1,515.6449156999588
3679,lisbf,SMAPE,Future Session Time,37.81239674010029,RNN env even,13,12375.477976799011,1501341,24,1,515.6449156999588
3680,lisbf,SMAPE,Future Session Time,37.141747395090626,RNN env even,14,12375.477976799011,1501341,24,1,515.6449156999588
3681,lisbf,SMAPE,Future Session Time,37.33199463716598,RNN env even,15,12375.477976799011,1501341,24,1,515.6449156999588
3682,lisbf,SMAPE,Future Session Activity,41.4285676550367,RNN env even,2,12375.477976799011,1501341,24,1,515.6449156999588
3683,lisbf,SMAPE,Future Session Activity,42.044385906761775,RNN env even,3,12375.477976799011,1501341,24,1,515.6449156999588
3684,lisbf,SMAPE,Future Session Activity,43.45182737082573,RNN env even,4,12375.477976799011,1501341,24,1,515.6449156999588
3685,lisbf,SMAPE,Future Session Activity,45.14517308574564,RNN env even,5,12375.477976799011,1501341,24,1,515.6449156999588
3686,lisbf,SMAPE,Future Session Activity,46.32552707405677,RNN env even,6,12375.477976799011,1501341,24,1,515.6449156999588
3687,lisbf,SMAPE,Future Session Activity,48.62852747393986,RNN env even,7,12375.477976799011,1501341,24,1,515.6449156999588
3688,lisbf,SMAPE,Future Session Activity,50.2196324068254,RNN env even,8,12375.477976799011,1501341,24,1,515.6449156999588
3689,lisbf,SMAPE,Future Session Activity,52.10190390418561,RNN env even,9,12375.477976799011,1501341,24,1,515.6449156999588
3690,lisbf,SMAPE,Future Session Activity,53.03991487905988,RNN env even,10,12375.477976799011,1501341,24,1,515.6449156999588
3691,lisbf,SMAPE,Future Session Activity,54.38326957643736,RNN env even,11,12375.477976799011,1501341,24,1,515.6449156999588
3692,lisbf,SMAPE,Future Session Activity,56.001497021543436,RNN env even,12,12375.477976799011,1501341,24,1,515.6449156999588
3693,lisbf,SMAPE,Future Session Activity,57.206774083388865,RNN env even,13,12375.477976799011,1501341,24,1,515.6449156999588
3694,lisbf,SMAPE,Future Session Activity,57.08515354720479,RNN env even,14,12375.477976799011,1501341,24,1,515.6449156999588
3695,lisbf,SMAPE,Future Session Activity,58.57087196155386,RNN env even,15,12375.477976799011,1501341,24,1,515.6449156999588
3696,lisbf,SMAPE,Future N° Sessions,39.22329123165863,RNN env even,2,12375.477976799011,1501341,24,1,515.6449156999588
3697,lisbf,SMAPE,Future N° Sessions,34.03604696647824,RNN env even,3,12375.477976799011,1501341,24,1,515.6449156999588
3698,lisbf,SMAPE,Future N° Sessions,31.5178887902831,RNN env even,4,12375.477976799011,1501341,24,1,515.6449156999588
3699,lisbf,SMAPE,Future N° Sessions,30.247385964712407,RNN env even,5,12375.477976799011,1501341,24,1,515.6449156999588
3700,lisbf,SMAPE,Future N° Sessions,29.712055672449328,RNN env even,6,12375.477976799011,1501341,24,1,515.6449156999588
3701,lisbf,SMAPE,Future N° Sessions,30.17640212620101,RNN env even,7,12375.477976799011,1501341,24,1,515.6449156999588
3702,lisbf,SMAPE,Future N° Sessions,29.954117987478853,RNN env even,8,12375.477976799011,1501341,24,1,515.6449156999588
3703,lisbf,SMAPE,Future N° Sessions,29.526119863939353,RNN env even,9,12375.477976799011,1501341,24,1,515.6449156999588
3704,lisbf,SMAPE,Future N° Sessions,30.49437652318417,RNN env even,10,12375.477976799011,1501341,24,1,515.6449156999588
3705,lisbf,SMAPE,Future N° Sessions,30.245876754594057,RNN env even,11,12375.477976799011,1501341,24,1,515.6449156999588
3706,lisbf,SMAPE,Future N° Sessions,30.67327009372278,RNN env even,12,12375.477976799011,1501341,24,1,515.6449156999588
3707,lisbf,SMAPE,Future N° Sessions,31.265665105117584,RNN env even,13,12375.477976799011,1501341,24,1,515.6449156999588
3708,lisbf,SMAPE,Future N° Sessions,30.52603420466804,RNN env even,14,12375.477976799011,1501341,24,1,515.6449156999588
3709,lisbf,SMAPE,Future N° Sessions,31.18183952353124,RNN env even,15,12375.477976799011,1501341,24,1,515.6449156999588
3710,hmg,SMAPE,Future Absence,52.49296960753067,RNN env even,2,12375.477976799011,1501341,24,1,515.6449156999588
3711,hmg,SMAPE,Future Absence,51.00185446858831,RNN env even,3,12375.477976799011,1501341,24,1,515.6449156999588
3712,hmg,SMAPE,Future Absence,49.53797111017913,RNN env even,4,12375.477976799011,1501341,24,1,515.6449156999588
3713,hmg,SMAPE,Future Absence,48.625157784592524,RNN env even,5,12375.477976799011,1501341,24,1,515.6449156999588
3714,hmg,SMAPE,Future Absence,47.78850974405988,RNN env even,6,12375.477976799011,1501341,24,1,515.6449156999588
3715,hmg,SMAPE,Future Absence,47.623956908971685,RNN env even,7,12375.477976799011,1501341,24,1,515.6449156999588
3716,hmg,SMAPE,Future Absence,47.71291459012532,RNN env even,8,12375.477976799011,1501341,24,1,515.6449156999588
3717,hmg,SMAPE,Future Absence,47.10377857585077,RNN env even,9,12375.477976799011,1501341,24,1,515.6449156999588
3718,hmg,SMAPE,Future Absence,47.30225700936669,RNN env even,10,12375.477976799011,1501341,24,1,515.6449156999588
3719,hmg,SMAPE,Future Absence,47.465940445124325,RNN env even,11,12375.477976799011,1501341,24,1,515.6449156999588
3720,hmg,SMAPE,Future Absence,47.513206287055645,RNN env even,12,12375.477976799011,1501341,24,1,515.6449156999588
3721,hmg,SMAPE,Future Absence,46.57072294680687,RNN env even,13,12375.477976799011,1501341,24,1,515.6449156999588
3722,hmg,SMAPE,Future Absence,47.0085587454003,RNN env even,14,12375.477976799011,1501341,24,1,515.6449156999588
3723,hmg,SMAPE,Future Absence,47.34062903441894,RNN env even,15,12375.477976799011,1501341,24,1,515.6449156999588
3724,hmg,SMAPE,Future Active Time,8.620480307159886,RNN env even,2,12375.477976799011,1501341,24,1,515.6449156999588
3725,hmg,SMAPE,Future Active Time,8.054543850748368,RNN env even,3,12375.477976799011,1501341,24,1,515.6449156999588
3726,hmg,SMAPE,Future Active Time,7.952523743647966,RNN env even,4,12375.477976799011,1501341,24,1,515.6449156999588
3727,hmg,SMAPE,Future Active Time,7.933418553604035,RNN env even,5,12375.477976799011,1501341,24,1,515.6449156999588
3728,hmg,SMAPE,Future Active Time,7.896891294370173,RNN env even,6,12375.477976799011,1501341,24,1,515.6449156999588
3729,hmg,SMAPE,Future Active Time,7.807408259581597,RNN env even,7,12375.477976799011,1501341,24,1,515.6449156999588
3730,hmg,SMAPE,Future Active Time,7.753496354507508,RNN env even,8,12375.477976799011,1501341,24,1,515.6449156999588
3731,hmg,SMAPE,Future Active Time,8.029214544690372,RNN env even,9,12375.477976799011,1501341,24,1,515.6449156999588
3732,hmg,SMAPE,Future Active Time,7.749767663542914,RNN env even,10,12375.477976799011,1501341,24,1,515.6449156999588
3733,hmg,SMAPE,Future Active Time,7.8580735763685805,RNN env even,11,12375.477976799011,1501341,24,1,515.6449156999588
3734,hmg,SMAPE,Future Active Time,7.982642570029237,RNN env even,12,12375.477976799011,1501341,24,1,515.6449156999588
3735,hmg,SMAPE,Future Active Time,7.804348613417599,RNN env even,13,12375.477976799011,1501341,24,1,515.6449156999588
3736,hmg,SMAPE,Future Active Time,7.762691410972768,RNN env even,14,12375.477976799011,1501341,24,1,515.6449156999588
3737,hmg,SMAPE,Future Active Time,7.837395196687233,RNN env even,15,12375.477976799011,1501341,24,1,515.6449156999588
3738,hmg,SMAPE,Future Session Time,35.09466766360388,RNN env even,2,12375.477976799011,1501341,24,1,515.6449156999588
3739,hmg,SMAPE,Future Session Time,35.90420328041285,RNN env even,3,12375.477976799011,1501341,24,1,515.6449156999588
3740,hmg,SMAPE,Future Session Time,36.61592877207185,RNN env even,4,12375.477976799011,1501341,24,1,515.6449156999588
3741,hmg,SMAPE,Future Session Time,36.821038161476885,RNN env even,5,12375.477976799011,1501341,24,1,515.6449156999588
3742,hmg,SMAPE,Future Session Time,36.78447077598019,RNN env even,6,12375.477976799011,1501341,24,1,515.6449156999588
3743,hmg,SMAPE,Future Session Time,36.85225563633938,RNN env even,7,12375.477976799011,1501341,24,1,515.6449156999588
3744,hmg,SMAPE,Future Session Time,36.88872882690287,RNN env even,8,12375.477976799011,1501341,24,1,515.6449156999588
3745,hmg,SMAPE,Future Session Time,36.59469086044264,RNN env even,9,12375.477976799011,1501341,24,1,515.6449156999588
3746,hmg,SMAPE,Future Session Time,36.386420409399726,RNN env even,10,12375.477976799011,1501341,24,1,515.6449156999588
3747,hmg,SMAPE,Future Session Time,36.51311503887639,RNN env even,11,12375.477976799011,1501341,24,1,515.6449156999588
3748,hmg,SMAPE,Future Session Time,35.9029690138394,RNN env even,12,12375.477976799011,1501341,24,1,515.6449156999588
3749,hmg,SMAPE,Future Session Time,36.29422272393991,RNN env even,13,12375.477976799011,1501341,24,1,515.6449156999588
3750,hmg,SMAPE,Future Session Time,36.051228351006785,RNN env even,14,12375.477976799011,1501341,24,1,515.6449156999588
3751,hmg,SMAPE,Future Session Time,35.58426885432638,RNN env even,15,12375.477976799011,1501341,24,1,515.6449156999588
3752,hmg,SMAPE,Future Session Activity,28.02273053915001,RNN env even,2,12375.477976799011,1501341,24,1,515.6449156999588
3753,hmg,SMAPE,Future Session Activity,27.433105640861744,RNN env even,3,12375.477976799011,1501341,24,1,515.6449156999588
3754,hmg,SMAPE,Future Session Activity,27.081269385102747,RNN env even,4,12375.477976799011,1501341,24,1,515.6449156999588
3755,hmg,SMAPE,Future Session Activity,27.18997613722801,RNN env even,5,12375.477976799011,1501341,24,1,515.6449156999588
3756,hmg,SMAPE,Future Session Activity,27.47049195962452,RNN env even,6,12375.477976799011,1501341,24,1,515.6449156999588
3757,hmg,SMAPE,Future Session Activity,28.11660737430508,RNN env even,7,12375.477976799011,1501341,24,1,515.6449156999588
3758,hmg,SMAPE,Future Session Activity,27.81631063077757,RNN env even,8,12375.477976799011,1501341,24,1,515.6449156999588
3759,hmg,SMAPE,Future Session Activity,27.737897657501364,RNN env even,9,12375.477976799011,1501341,24,1,515.6449156999588
3760,hmg,SMAPE,Future Session Activity,27.94309592053209,RNN env even,10,12375.477976799011,1501341,24,1,515.6449156999588
3761,hmg,SMAPE,Future Session Activity,27.948226298264345,RNN env even,11,12375.477976799011,1501341,24,1,515.6449156999588
3762,hmg,SMAPE,Future Session Activity,28.05296693194061,RNN env even,12,12375.477976799011,1501341,24,1,515.6449156999588
3763,hmg,SMAPE,Future Session Activity,28.112678726003892,RNN env even,13,12375.477976799011,1501341,24,1,515.6449156999588
3764,hmg,SMAPE,Future Session Activity,27.82143216884794,RNN env even,14,12375.477976799011,1501341,24,1,515.6449156999588
3765,hmg,SMAPE,Future Session Activity,27.98234392551542,RNN env even,15,12375.477976799011,1501341,24,1,515.6449156999588
3766,hmg,SMAPE,Future N° Sessions,53.5330009018544,RNN env even,2,12375.477976799011,1501341,24,1,515.6449156999588
3767,hmg,SMAPE,Future N° Sessions,48.61105362571954,RNN env even,3,12375.477976799011,1501341,24,1,515.6449156999588
3768,hmg,SMAPE,Future N° Sessions,44.59226193084198,RNN env even,4,12375.477976799011,1501341,24,1,515.6449156999588
3769,hmg,SMAPE,Future N° Sessions,40.97064708504822,RNN env even,5,12375.477976799011,1501341,24,1,515.6449156999588
3770,hmg,SMAPE,Future N° Sessions,38.69248452497595,RNN env even,6,12375.477976799011,1501341,24,1,515.6449156999588
3771,hmg,SMAPE,Future N° Sessions,38.376236379557064,RNN env even,7,12375.477976799011,1501341,24,1,515.6449156999588
3772,hmg,SMAPE,Future N° Sessions,37.36840299059698,RNN env even,8,12375.477976799011,1501341,24,1,515.6449156999588
3773,hmg,SMAPE,Future N° Sessions,36.4744423970824,RNN env even,9,12375.477976799011,1501341,24,1,515.6449156999588
3774,hmg,SMAPE,Future N° Sessions,36.91948708415906,RNN env even,10,12375.477976799011,1501341,24,1,515.6449156999588
3775,hmg,SMAPE,Future N° Sessions,36.38477506305516,RNN env even,11,12375.477976799011,1501341,24,1,515.6449156999588
3776,hmg,SMAPE,Future N° Sessions,36.642386607835384,RNN env even,12,12375.477976799011,1501341,24,1,515.6449156999588
3777,hmg,SMAPE,Future N° Sessions,36.78206168162599,RNN env even,13,12375.477976799011,1501341,24,1,515.6449156999588
3778,hmg,SMAPE,Future N° Sessions,35.499056854211425,RNN env even,14,12375.477976799011,1501341,24,1,515.6449156999588
3779,hmg,SMAPE,Future N° Sessions,36.1985988966874,RNN env even,15,12375.477976799011,1501341,24,1,515.6449156999588
3780,jc4,SMAPE,Future Absence,50.446715238354386,MLP,2,4924.814294099808,577453,10,1,492.48142940998076
3781,jc4,SMAPE,Future Absence,50.85954897392746,MLP,3,4924.814294099808,577453,10,1,492.48142940998076
3782,jc4,SMAPE,Future Absence,51.089988937404115,MLP,4,4924.814294099808,577453,10,1,492.48142940998076
3783,jc4,SMAPE,Future Absence,51.249000311111104,MLP,5,4924.814294099808,577453,10,1,492.48142940998076
3784,jc4,SMAPE,Future Absence,51.259559856183344,MLP,6,4924.814294099808,577453,10,1,492.48142940998076
3785,jc4,SMAPE,Future Absence,51.949466483255144,MLP,7,4924.814294099808,577453,10,1,492.48142940998076
3786,jc4,SMAPE,Future Absence,51.862450187005884,MLP,8,4924.814294099808,577453,10,1,492.48142940998076
3787,jc4,SMAPE,Future Absence,51.82654468516016,MLP,9,4924.814294099808,577453,10,1,492.48142940998076
3788,jc4,SMAPE,Future Absence,51.987465298383064,MLP,10,4924.814294099808,577453,10,1,492.48142940998076
3789,jc4,SMAPE,Future Absence,52.115877392722076,MLP,11,4924.814294099808,577453,10,1,492.48142940998076
3790,jc4,SMAPE,Future Absence,52.27996973875475,MLP,12,4924.814294099808,577453,10,1,492.48142940998076
3791,jc4,SMAPE,Future Absence,52.65202096925592,MLP,13,4924.814294099808,577453,10,1,492.48142940998076
3792,jc4,SMAPE,Future Absence,51.72294534931071,MLP,14,4924.814294099808,577453,10,1,492.48142940998076
3793,jc4,SMAPE,Future Absence,52.686023865857734,MLP,15,4924.814294099808,577453,10,1,492.48142940998076
3794,jc4,SMAPE,Future Active Time,14.478856046747884,MLP,2,4924.814294099808,577453,10,1,492.48142940998076
3795,jc4,SMAPE,Future Active Time,14.256253411100364,MLP,3,4924.814294099808,577453,10,1,492.48142940998076
3796,jc4,SMAPE,Future Active Time,14.59461365666152,MLP,4,4924.814294099808,577453,10,1,492.48142940998076
3797,jc4,SMAPE,Future Active Time,15.070945097060125,MLP,5,4924.814294099808,577453,10,1,492.48142940998076
3798,jc4,SMAPE,Future Active Time,15.158701354620142,MLP,6,4924.814294099808,577453,10,1,492.48142940998076
3799,jc4,SMAPE,Future Active Time,15.384084692962244,MLP,7,4924.814294099808,577453,10,1,492.48142940998076
3800,jc4,SMAPE,Future Active Time,15.43152626042678,MLP,8,4924.814294099808,577453,10,1,492.48142940998076
3801,jc4,SMAPE,Future Active Time,15.569102511624495,MLP,9,4924.814294099808,577453,10,1,492.48142940998076
3802,jc4,SMAPE,Future Active Time,16.03323769795568,MLP,10,4924.814294099808,577453,10,1,492.48142940998076
3803,jc4,SMAPE,Future Active Time,16.070081363018936,MLP,11,4924.814294099808,577453,10,1,492.48142940998076
3804,jc4,SMAPE,Future Active Time,16.038771904495672,MLP,12,4924.814294099808,577453,10,1,492.48142940998076
3805,jc4,SMAPE,Future Active Time,16.307876147722578,MLP,13,4924.814294099808,577453,10,1,492.48142940998076
3806,jc4,SMAPE,Future Active Time,16.23189489157447,MLP,14,4924.814294099808,577453,10,1,492.48142940998076
3807,jc4,SMAPE,Future Active Time,16.465016517508015,MLP,15,4924.814294099808,577453,10,1,492.48142940998076
3808,jc4,SMAPE,Future Session Time,39.96554800849799,MLP,2,4924.814294099808,577453,10,1,492.48142940998076
3809,jc4,SMAPE,Future Session Time,39.74417088414182,MLP,3,4924.814294099808,577453,10,1,492.48142940998076
3810,jc4,SMAPE,Future Session Time,39.894440172166625,MLP,4,4924.814294099808,577453,10,1,492.48142940998076
3811,jc4,SMAPE,Future Session Time,40.08506374314991,MLP,5,4924.814294099808,577453,10,1,492.48142940998076
3812,jc4,SMAPE,Future Session Time,39.99517547983569,MLP,6,4924.814294099808,577453,10,1,492.48142940998076
3813,jc4,SMAPE,Future Session Time,40.523610553655374,MLP,7,4924.814294099808,577453,10,1,492.48142940998076
3814,jc4,SMAPE,Future Session Time,40.10991905081969,MLP,8,4924.814294099808,577453,10,1,492.48142940998076
3815,jc4,SMAPE,Future Session Time,40.26634006704089,MLP,9,4924.814294099808,577453,10,1,492.48142940998076
3816,jc4,SMAPE,Future Session Time,40.602773088417834,MLP,10,4924.814294099808,577453,10,1,492.48142940998076
3817,jc4,SMAPE,Future Session Time,40.41149575510847,MLP,11,4924.814294099808,577453,10,1,492.48142940998076
3818,jc4,SMAPE,Future Session Time,40.48062713643259,MLP,12,4924.814294099808,577453,10,1,492.48142940998076
3819,jc4,SMAPE,Future Session Time,40.52363055751162,MLP,13,4924.814294099808,577453,10,1,492.48142940998076
3820,jc4,SMAPE,Future Session Time,40.89887870532421,MLP,14,4924.814294099808,577453,10,1,492.48142940998076
3821,jc4,SMAPE,Future Session Time,40.61200142008127,MLP,15,4924.814294099808,577453,10,1,492.48142940998076
3822,jc4,SMAPE,Future Session Activity,37.639869320805055,MLP,2,4924.814294099808,577453,10,1,492.48142940998076
3823,jc4,SMAPE,Future Session Activity,40.263415000541855,MLP,3,4924.814294099808,577453,10,1,492.48142940998076
3824,jc4,SMAPE,Future Session Activity,41.62667412989577,MLP,4,4924.814294099808,577453,10,1,492.48142940998076
3825,jc4,SMAPE,Future Session Activity,42.448631396735806,MLP,5,4924.814294099808,577453,10,1,492.48142940998076
3826,jc4,SMAPE,Future Session Activity,43.09306768180263,MLP,6,4924.814294099808,577453,10,1,492.48142940998076
3827,jc4,SMAPE,Future Session Activity,43.216853699475834,MLP,7,4924.814294099808,577453,10,1,492.48142940998076
3828,jc4,SMAPE,Future Session Activity,43.72781552093656,MLP,8,4924.814294099808,577453,10,1,492.48142940998076
3829,jc4,SMAPE,Future Session Activity,43.41854331452229,MLP,9,4924.814294099808,577453,10,1,492.48142940998076
3830,jc4,SMAPE,Future Session Activity,44.390685291494655,MLP,10,4924.814294099808,577453,10,1,492.48142940998076
3831,jc4,SMAPE,Future Session Activity,44.52384431968812,MLP,11,4924.814294099808,577453,10,1,492.48142940998076
3832,jc4,SMAPE,Future Session Activity,44.74567653475126,MLP,12,4924.814294099808,577453,10,1,492.48142940998076
3833,jc4,SMAPE,Future Session Activity,44.91963872782205,MLP,13,4924.814294099808,577453,10,1,492.48142940998076
3834,jc4,SMAPE,Future Session Activity,45.31249457267544,MLP,14,4924.814294099808,577453,10,1,492.48142940998076
3835,jc4,SMAPE,Future Session Activity,46.00076307204756,MLP,15,4924.814294099808,577453,10,1,492.48142940998076
3836,jc4,SMAPE,Future N° Sessions,50.568824285205835,MLP,2,4924.814294099808,577453,10,1,492.48142940998076
3837,jc4,SMAPE,Future N° Sessions,44.55664080546816,MLP,3,4924.814294099808,577453,10,1,492.48142940998076
3838,jc4,SMAPE,Future N° Sessions,42.02289162065643,MLP,4,4924.814294099808,577453,10,1,492.48142940998076
3839,jc4,SMAPE,Future N° Sessions,40.93193406769248,MLP,5,4924.814294099808,577453,10,1,492.48142940998076
3840,jc4,SMAPE,Future N° Sessions,40.738189862813165,MLP,6,4924.814294099808,577453,10,1,492.48142940998076
